math_score,sex,education,interest,teaching,success,importance
476.72504,0,Don't Know,2.7777777777777777,3.4285714285714284,3.0,3.6666666666666665
399.75375,1,Secondary or lower,2.7777777777777777,2.571428571428572,2.555555555555556,3.4444444444444446
482.91863,1,Don't Know,1.7777777777777777,4.0,1.8888888888888888,2.7777777777777777
548.44591,1,Don't Know,2.4444444444444446,2.571428571428572,2.555555555555556,3.555555555555556
547.94649,0,Don't Know,3.111111111111111,3.4285714285714284,3.6666666666666665,3.555555555555556
375.65419,0,University or Higher,2.333333333333333,3.2857142857142856,2.4444444444444446,4.0
523.86319,1,University or Higher,1.8888888888888888,3.7142857142857135,2.7777777777777777,3.2222222222222223
560.77552,1,Don't Know,2.888888888888889,3.142857142857143,1.8888888888888888,3.888888888888889
629.1804,1,Don't Know,2.888888888888889,3.4285714285714284,2.6666666666666665,3.555555555555556
471.35202,0,Post-Secondary,1.5555555555555556,1.8571428571428568,1.7777777777777777,3.2222222222222223
518.89482,1,Don't Know,2.333333333333333,2.571428571428572,2.2222222222222223,3.0
453.85059,1,Secondary or lower,3.333333333333333,3.7142857142857135,3.7777777777777777,3.888888888888889
462.81432,1,Don't Know,3.2222222222222223,3.857142857142857,3.0,3.2222222222222223
558.53854,0,University or Higher,2.555555555555556,3.7142857142857135,2.555555555555556,3.7777777777777777
508.74774,0,Don't Know,3.333333333333333,3.4285714285714284,2.555555555555556,3.555555555555556
375.54038,0,Don't Know,3.333333333333333,4.0,3.555555555555556,3.333333333333333
356.37924,0,Don't Know,2.555555555555556,3.2857142857142856,2.4444444444444446,3.7777777777777777
598.64984,0,Don't Know,2.2222222222222223,3.0,2.111111111111111,2.7777777777777777
533.36376,0,Don't Know,3.2222222222222223,3.4285714285714284,3.555555555555556,3.7777777777777777
452.02039,0,Secondary or lower,2.6666666666666665,2.4285714285714284,2.111111111111111,3.888888888888889
421.37324,1,Don't Know,2.6666666666666665,3.0,2.4444444444444446,2.555555555555556
697.48639,1,University or Higher,3.333333333333333,3.857142857142857,4.0,4.0
393.02054,1,Don't Know,1.5555555555555556,3.2857142857142856,1.7777777777777777,3.333333333333333
499.8565,1,Don't Know,3.333333333333333,4.0,4.0,4.0
299.0949,1,Post-Secondary,3.0,4.0,2.555555555555556,3.333333333333333
354.05407,1,Don't Know,2.4444444444444446,3.2857142857142856,2.555555555555556,3.111111111111111
488.12541,1,University or Higher,2.2222222222222223,3.0,2.111111111111111,2.333333333333333
514.78187,0,Don't Know,3.4444444444444446,3.857142857142857,2.333333333333333,3.888888888888889
402.10965,1,Secondary or lower,1.7777777777777777,2.142857142857143,2.555555555555556,1.2222222222222223
563.66715,0,Don't Know,2.333333333333333,3.2857142857142856,2.4444444444444446,3.0
532.98415,1,Don't Know,2.6666666666666665,4.0,4.0,4.0
583.42949,0,University or Higher,3.2222222222222223,4.0,3.2222222222222223,4.0
514.49625,0,Don't Know,2.888888888888889,4.0,3.6666666666666665,2.888888888888889
578.79897,1,University or Higher,2.4444444444444446,3.571428571428572,3.0,3.555555555555556
410.54523,1,Don't Know,3.2222222222222223,3.0,3.333333333333333,3.111111111111111
535.34707,1,Don't Know,2.2222222222222223,3.7142857142857135,1.5555555555555556,2.4444444444444446
472.52501,1,Don't Know,2.6666666666666665,3.0,2.111111111111111,3.2222222222222223
519.49624,0,University or Higher,2.6666666666666665,3.4285714285714284,2.2222222222222223,3.555555555555556
280.51279,1,Don't Know,3.333333333333333,3.7142857142857135,2.6666666666666665,2.7777777777777777
586.71375,1,University or Higher,3.2222222222222223,3.7142857142857135,3.6666666666666665,4.0
345.6422,0,Secondary or lower,3.0,3.142857142857143,2.4444444444444446,3.0
381.15349,1,Post-Secondary,4.0,3.857142857142857,2.333333333333333,4.0
410.55726,1,Don't Know,2.4444444444444446,3.2857142857142856,1.7777777777777777,3.6666666666666665
407.21298,1,University or Higher,2.111111111111111,2.7142857142857144,2.111111111111111,3.7777777777777777
487.06288,0,Don't Know,2.555555555555556,4.0,2.888888888888889,3.6666666666666665
263.79463,0,Secondary or lower,2.4444444444444446,2.4285714285714284,2.555555555555556,3.333333333333333
555.69068,0,Don't Know,3.6666666666666665,3.857142857142857,2.6666666666666665,2.555555555555556
614.11517,1,Post-Secondary,2.7777777777777777,3.0,1.5555555555555556,2.4444444444444446
356.88244,1,University or Higher,3.0,3.857142857142857,3.7777777777777777,4.0
528.56487,0,University or Higher,2.6666666666666665,4.0,1.8888888888888888,4.0
363.45664,0,Post-Secondary,3.4444444444444446,3.4285714285714284,2.4444444444444446,3.333333333333333
457.32193,1,University or Higher,2.7777777777777777,3.857142857142857,3.333333333333333,4.0
337.25929,0,University or Higher,2.888888888888889,2.2857142857142856,2.333333333333333,2.6666666666666665
488.45379,0,University or Higher,2.7777777777777777,3.571428571428572,2.333333333333333,3.6666666666666665
465.56431,1,University or Higher,3.111111111111111,4.0,3.555555555555556,3.7777777777777777
566.10201,1,University or Higher,3.333333333333333,4.0,4.0,4.0
622.89928,0,Secondary or lower,2.7777777777777777,2.857142857142857,2.4444444444444446,3.7777777777777777
493.46603,1,University or Higher,2.7777777777777777,4.0,2.7777777777777777,3.111111111111111
526.6232,1,Secondary or lower,2.0,3.7142857142857135,1.1111111111111112,3.6666666666666665
371.52086,1,Don't Know,2.7777777777777777,3.4285714285714284,2.7777777777777777,3.6666666666666665
535.37346,0,University or Higher,2.333333333333333,4.0,3.0,3.7777777777777777
554.57726,1,University or Higher,1.6666666666666667,1.5714285714285714,2.2222222222222223,3.333333333333333
508.39809,0,University or Higher,2.888888888888889,3.7142857142857135,3.0,4.0
503.43685,0,University or Higher,1.6666666666666667,2.857142857142857,1.2222222222222223,2.111111111111111
392.10722,0,Post-Secondary,2.0,3.2857142857142856,2.4444444444444446,2.888888888888889
591.44394,0,Don't Know,2.6666666666666665,3.2857142857142856,3.2222222222222223,3.4444444444444446
375.02849,1,Secondary or lower,1.0,3.0,2.555555555555556,2.0
399.565,1,Don't Know,2.555555555555556,3.571428571428572,2.7777777777777777,3.555555555555556
671.47222,0,Don't Know,3.0,3.857142857142857,3.2222222222222223,3.4444444444444446
501.49974,0,Don't Know,2.111111111111111,2.571428571428572,2.6666666666666665,1.6666666666666667
537.34754,1,Don't Know,2.555555555555556,3.7142857142857135,2.333333333333333,3.6666666666666665
422.87596,0,University or Higher,3.111111111111111,3.571428571428572,3.2222222222222223,3.555555555555556
581.71276,0,University or Higher,3.4444444444444446,3.857142857142857,3.111111111111111,3.6666666666666665
572.97062,0,University or Higher,3.333333333333333,4.0,4.0,3.888888888888889
431.1601,1,Don't Know,3.6666666666666665,4.0,4.0,4.0
454.27207,1,University or Higher,3.2222222222222223,3.857142857142857,3.4444444444444446,3.555555555555556
545.59571,1,University or Higher,3.555555555555556,4.0,3.111111111111111,3.2222222222222223
528.85929,0,University or Higher,2.4444444444444446,3.571428571428572,2.333333333333333,3.0
585.60735,0,Don't Know,2.7777777777777777,4.0,3.0,3.555555555555556
379.67817,0,Don't Know,2.0,3.142857142857143,2.111111111111111,3.333333333333333
480.40104,0,Don't Know,2.2222222222222223,3.4285714285714284,2.4444444444444446,3.2222222222222223
321.6099,1,Don't Know,3.7777777777777777,2.857142857142857,2.7777777777777777,4.0
648.91179,1,University or Higher,3.2222222222222223,3.857142857142857,4.0,3.888888888888889
465.26911,0,Don't Know,3.111111111111111,2.7142857142857144,3.333333333333333,3.0
586.71342,0,University or Higher,3.2222222222222223,3.4285714285714284,3.555555555555556,3.888888888888889
588.24119,1,Post-Secondary,1.7777777777777777,3.0,2.7777777777777777,2.4444444444444446
460.30865,1,University or Higher,3.333333333333333,4.0,3.555555555555556,4.0
386.58008,0,Don't Know,1.2222222222222223,3.571428571428572,2.888888888888889,3.6666666666666665
506.51388,0,Secondary or lower,2.6666666666666665,3.142857142857143,2.888888888888889,3.111111111111111
479.65587,1,Don't Know,2.2222222222222223,3.4285714285714284,1.7777777777777777,2.888888888888889
390.56787,1,Don't Know,1.8888888888888888,3.7142857142857135,1.7777777777777777,2.333333333333333
367.64977,1,Don't Know,2.6666666666666665,3.4285714285714284,2.6666666666666665,2.555555555555556
590.47204,0,Post-Secondary,2.888888888888889,3.571428571428572,2.555555555555556,3.888888888888889
527.76234,1,Don't Know,3.2222222222222223,3.2857142857142856,3.2222222222222223,3.111111111111111
459.2077,1,Don't Know,1.6666666666666667,3.7142857142857135,1.1111111111111112,2.888888888888889
592.06674,1,Post-Secondary,2.555555555555556,3.857142857142857,3.555555555555556,3.7777777777777777
583.20946,0,Secondary or lower,2.7777777777777777,3.571428571428572,2.555555555555556,3.2222222222222223
394.20645,0,Don't Know,2.333333333333333,3.571428571428572,2.333333333333333,3.4444444444444446
448.56899,1,University or Higher,2.7777777777777777,3.2857142857142856,2.2222222222222223,3.4444444444444446
564.09597,1,Don't Know,3.0,3.7142857142857135,2.888888888888889,3.555555555555556
490.52786,1,University or Higher,2.555555555555556,2.4285714285714284,2.888888888888889,3.111111111111111
311.26761,0,Post-Secondary,3.2222222222222223,4.0,2.333333333333333,4.0
597.88551,1,Don't Know,3.333333333333333,4.0,3.0,3.6666666666666665
520.00346,1,Secondary or lower,3.333333333333333,4.0,4.0,4.0
599.70135,1,University or Higher,3.555555555555556,4.0,3.555555555555556,3.888888888888889
521.95938,1,Post-Secondary,2.2222222222222223,3.2857142857142856,1.2222222222222223,2.888888888888889
414.13449,1,Post-Secondary,3.0,3.7142857142857135,2.111111111111111,3.2222222222222223
514.63143,1,Don't Know,2.0,3.142857142857143,2.0,3.2222222222222223
499.13626,0,Post-Secondary,2.111111111111111,2.571428571428572,2.4444444444444446,1.7777777777777777
471.16728,1,Post-Secondary,3.4444444444444446,3.857142857142857,3.111111111111111,3.888888888888889
591.34327,1,University or Higher,2.6666666666666665,3.4285714285714284,2.555555555555556,2.888888888888889
469.49665,0,Don't Know,1.5555555555555556,2.2857142857142856,2.0,3.333333333333333
512.67907,0,University or Higher,2.7777777777777777,3.7142857142857135,3.0,3.4444444444444446
282.3921,0,Don't Know,3.2222222222222223,4.0,3.333333333333333,3.555555555555556
421.63437,0,Don't Know,3.111111111111111,3.2857142857142856,2.555555555555556,3.0
425.59866,1,Don't Know,3.4444444444444446,4.0,2.6666666666666665,4.0
502.90146,1,Don't Know,2.2222222222222223,2.7142857142857144,2.7777777777777777,3.6666666666666665
285.47671,0,Post-Secondary,3.0,3.4285714285714284,2.333333333333333,3.888888888888889
400.22678,0,Post-Secondary,4.0,4.0,2.2222222222222223,4.0
457.55822,0,Post-Secondary,3.111111111111111,4.0,2.4444444444444446,3.4444444444444446
502.15929,0,Don't Know,3.0,3.857142857142857,3.111111111111111,3.6666666666666665
567.89301,0,Secondary or lower,3.555555555555556,3.7142857142857135,3.333333333333333,3.7777777777777777
580.7824,1,University or Higher,2.111111111111111,3.857142857142857,3.333333333333333,2.7777777777777777
402.51632,1,Don't Know,2.7777777777777777,3.142857142857143,2.2222222222222223,3.555555555555556
490.55113,1,Post-Secondary,3.333333333333333,2.7142857142857144,3.4444444444444446,2.333333333333333
603.92477,0,Post-Secondary,2.6666666666666665,2.857142857142857,3.2222222222222223,2.4444444444444446
398.64612,1,Don't Know,2.6666666666666665,3.7142857142857135,3.333333333333333,3.333333333333333
546.98841,1,Post-Secondary,2.4444444444444446,3.857142857142857,2.6666666666666665,3.2222222222222223
561.81223,0,Post-Secondary,2.888888888888889,4.0,3.888888888888889,3.6666666666666665
485.66383,1,Post-Secondary,1.3333333333333333,4.0,1.1111111111111112,1.7777777777777777
500.59444,0,University or Higher,2.111111111111111,3.4285714285714284,2.555555555555556,3.333333333333333
423.34888,0,University or Higher,3.333333333333333,4.0,3.888888888888889,4.0
411.45399,1,Secondary or lower,3.111111111111111,3.7142857142857135,3.6666666666666665,3.6666666666666665
603.828,0,Secondary or lower,2.7777777777777777,3.4285714285714284,2.6666666666666665,3.555555555555556
515.33775,1,University or Higher,3.333333333333333,4.0,3.2222222222222223,3.7777777777777777
327.48123,0,Secondary or lower,3.0,3.4285714285714284,2.888888888888889,3.333333333333333
561.72337,1,Don't Know,2.0,2.857142857142857,2.555555555555556,3.0
448.91107,1,Secondary or lower,2.888888888888889,4.0,3.2222222222222223,3.0
417.72776,1,Secondary or lower,2.555555555555556,3.857142857142857,2.888888888888889,3.888888888888889
466.78664,1,University or Higher,2.2222222222222223,3.4285714285714284,3.111111111111111,3.0
443.64694,0,University or Higher,2.2222222222222223,3.4285714285714284,3.0,3.111111111111111
585.35647,1,University or Higher,2.111111111111111,3.571428571428572,2.111111111111111,2.4444444444444446
583.41435,0,Post-Secondary,3.333333333333333,4.0,3.6666666666666665,4.0
413.36738,0,Secondary or lower,3.333333333333333,4.0,2.4444444444444446,4.0
534.4901,1,Don't Know,3.0,4.0,2.888888888888889,3.6666666666666665
496.7268,1,Don't Know,3.111111111111111,3.857142857142857,2.7777777777777777,3.4444444444444446
598.0384,0,University or Higher,2.888888888888889,3.571428571428572,4.0,3.4444444444444446
620.574,0,Don't Know,2.888888888888889,3.857142857142857,3.888888888888889,3.888888888888889
351.40163,0,Don't Know,1.1111111111111112,4.0,2.333333333333333,3.6666666666666665
324.92367,1,Don't Know,2.6666666666666665,3.4285714285714284,2.555555555555556,2.7777777777777777
541.34234,1,Don't Know,3.0,3.7142857142857135,2.7777777777777777,3.111111111111111
653.30223,0,University or Higher,2.555555555555556,3.4285714285714284,2.7777777777777777,3.333333333333333
567.87297,1,University or Higher,3.0,3.142857142857143,2.4444444444444446,4.0
386.91102,0,Don't Know,3.111111111111111,3.7142857142857135,2.555555555555556,3.555555555555556
557.20898,1,University or Higher,1.3333333333333333,1.2857142857142858,1.7777777777777777,2.7777777777777777
565.61751,1,Don't Know,2.555555555555556,2.857142857142857,1.7777777777777777,2.2222222222222223
327.66296,1,Don't Know,2.4444444444444446,3.571428571428572,2.333333333333333,2.2222222222222223
502.59457,0,Don't Know,2.2222222222222223,2.571428571428572,2.4444444444444446,3.111111111111111
497.45004,0,Secondary or lower,3.4444444444444446,3.857142857142857,2.333333333333333,3.888888888888889
638.61627,1,University or Higher,3.333333333333333,4.0,3.555555555555556,4.0
497.53255,0,Don't Know,2.6666666666666665,2.571428571428572,2.555555555555556,3.6666666666666665
512.72283,0,Post-Secondary,1.6666666666666667,4.0,2.111111111111111,3.111111111111111
268.4727,1,Don't Know,1.6666666666666667,2.571428571428572,1.2222222222222223,2.555555555555556
424.36721,1,Secondary or lower,3.0,3.7142857142857135,3.0,3.6666666666666665
449.34534,1,University or Higher,3.333333333333333,4.0,4.0,4.0
446.17801,1,Don't Know,1.7777777777777777,2.7142857142857144,2.333333333333333,3.111111111111111
488.5755,0,Don't Know,2.4444444444444446,2.142857142857143,2.888888888888889,2.2222222222222223
590.862,1,Post-Secondary,3.2222222222222223,3.857142857142857,3.2222222222222223,3.6666666666666665
590.75967,0,University or Higher,3.333333333333333,3.857142857142857,4.0,4.0
459.60289,0,Don't Know,3.6666666666666665,1.0,3.6666666666666665,4.0
322.09128,0,Don't Know,3.0,3.142857142857143,2.4444444444444446,3.333333333333333
415.84399,0,University or Higher,3.4444444444444446,4.0,2.7777777777777777,3.6666666666666665
389.97213,1,Secondary or lower,2.555555555555556,3.7142857142857135,2.333333333333333,3.2222222222222223
351.69994,0,University or Higher,1.6666666666666667,3.857142857142857,2.111111111111111,1.2222222222222223
503.77425,1,University or Higher,3.0,3.857142857142857,3.0,3.7777777777777777
343.09299,1,Don't Know,1.8888888888888888,4.0,2.555555555555556,3.555555555555556
734.47567,0,University or Higher,2.888888888888889,3.857142857142857,2.6666666666666665,3.6666666666666665
461.98329,1,Don't Know,2.2222222222222223,3.857142857142857,3.0,3.7777777777777777
408.86803,0,Don't Know,3.333333333333333,3.4285714285714284,3.2222222222222223,3.555555555555556
580.89709,1,Secondary or lower,2.333333333333333,4.0,2.555555555555556,2.6666666666666665
658.83739,0,University or Higher,3.333333333333333,4.0,3.6666666666666665,3.555555555555556
511.96585,0,University or Higher,3.333333333333333,4.0,4.0,3.888888888888889
545.14016,1,University or Higher,3.2222222222222223,4.0,3.6666666666666665,3.7777777777777777
550.03392,0,Post-Secondary,3.333333333333333,3.571428571428572,4.0,4.0
379.65155,0,University or Higher,2.888888888888889,1.4285714285714286,2.333333333333333,3.2222222222222223
560.50048,1,Post-Secondary,3.333333333333333,4.0,3.7777777777777777,4.0
533.87041,0,Post-Secondary,1.8888888888888888,3.0,1.7777777777777777,2.555555555555556
534.4313,1,Don't Know,3.333333333333333,4.0,3.2222222222222223,4.0
530.84728,0,University or Higher,2.555555555555556,3.571428571428572,4.0,2.7777777777777777
416.48995,1,University or Higher,1.1111111111111112,2.857142857142857,1.6666666666666667,2.7777777777777777
440.67882,1,Don't Know,2.888888888888889,4.0,3.0,4.0
409.61087,1,Secondary or lower,2.555555555555556,3.7142857142857135,2.4444444444444446,3.6666666666666665
485.21062,1,Post-Secondary,2.888888888888889,3.7142857142857135,3.7777777777777777,3.0
420.86169,1,University or Higher,3.333333333333333,4.0,4.0,4.0
641.33541,1,Secondary or lower,3.333333333333333,3.857142857142857,3.555555555555556,2.6666666666666665
422.30605,0,Post-Secondary,1.2222222222222223,2.2857142857142856,1.8888888888888888,2.888888888888889
600.55755,1,University or Higher,3.111111111111111,3.2857142857142856,3.0,3.0
544.00658,0,University or Higher,3.4444444444444446,3.2857142857142856,3.555555555555556,3.7777777777777777
607.09589,0,Don't Know,2.7777777777777777,3.7142857142857135,2.555555555555556,3.333333333333333
672.82528,1,University or Higher,2.7777777777777777,3.7142857142857135,2.7777777777777777,3.4444444444444446
305.10431,0,Don't Know,3.0,4.0,2.4444444444444446,4.0
614.54677,1,University or Higher,3.111111111111111,3.7142857142857135,3.888888888888889,3.7777777777777777
573.11906,1,Don't Know,3.333333333333333,4.0,3.7777777777777777,3.6666666666666665
585.76279,0,Don't Know,3.2222222222222223,3.857142857142857,2.555555555555556,3.6666666666666665
534.46538,0,Don't Know,2.7777777777777777,3.0,2.888888888888889,4.0
400.9224,1,Don't Know,3.7777777777777777,3.7142857142857135,2.4444444444444446,3.555555555555556
307.70798,1,Don't Know,3.4444444444444446,3.571428571428572,3.4444444444444446,3.7777777777777777
700.11088,0,University or Higher,3.2222222222222223,3.7142857142857135,4.0,3.555555555555556
440.79117,0,University or Higher,2.6666666666666665,3.7142857142857135,2.555555555555556,3.6666666666666665
510.33775,0,Don't Know,2.6666666666666665,4.0,2.7777777777777777,3.333333333333333
517.5588,0,University or Higher,1.6666666666666667,2.2857142857142856,3.111111111111111,2.111111111111111
398.98285,1,University or Higher,3.111111111111111,3.571428571428572,3.0,2.2222222222222223
667.62908,0,University or Higher,2.6666666666666665,3.7142857142857135,2.888888888888889,3.7777777777777777
580.83819,0,Post-Secondary,2.555555555555556,3.4285714285714284,3.111111111111111,3.0
601.11042,1,University or Higher,2.111111111111111,3.571428571428572,2.2222222222222223,2.7777777777777777
498.84897,1,University or Higher,2.333333333333333,3.0,2.111111111111111,2.6666666666666665
546.85044,1,Post-Secondary,2.2222222222222223,3.7142857142857135,2.555555555555556,2.4444444444444446
448.84147,0,Secondary or lower,4.0,3.857142857142857,2.333333333333333,4.0
466.1723,0,University or Higher,3.333333333333333,3.2857142857142856,2.555555555555556,3.0
470.05174,0,Don't Know,3.111111111111111,4.0,3.6666666666666665,4.0
292.86011,0,Post-Secondary,3.2222222222222223,3.0,2.6666666666666665,3.4444444444444446
342.38422,0,Secondary or lower,2.111111111111111,1.5714285714285714,2.111111111111111,2.555555555555556
248.13399,1,Don't Know,3.333333333333333,3.4285714285714284,2.4444444444444446,3.555555555555556
496.10867,1,University or Higher,2.555555555555556,3.0,2.888888888888889,2.888888888888889
417.71851,0,University or Higher,2.888888888888889,2.2857142857142856,2.0,2.2222222222222223
524.83464,1,Don't Know,3.0,3.0,3.111111111111111,3.0
467.45943,0,Don't Know,2.2222222222222223,2.571428571428572,1.6666666666666667,2.111111111111111
419.05342,1,University or Higher,2.2222222222222223,3.142857142857143,2.333333333333333,2.7777777777777777
567.87097,0,Don't Know,3.2222222222222223,3.857142857142857,3.7777777777777777,3.888888888888889
477.86007,1,University or Higher,2.4444444444444446,4.0,3.4444444444444446,4.0
398.78275,1,University or Higher,2.888888888888889,3.857142857142857,3.888888888888889,3.7777777777777777
460.80339,1,Don't Know,4.0,4.0,3.111111111111111,4.0
550.09962,1,Don't Know,2.7777777777777777,3.7142857142857135,2.333333333333333,3.2222222222222223
459.80867,0,Post-Secondary,3.333333333333333,4.0,3.6666666666666665,4.0
464.04734,0,Post-Secondary,1.6666666666666667,2.4285714285714284,2.0,1.5555555555555556
506.47691,0,Don't Know,3.888888888888889,4.0,2.0,4.0
430.23965,1,Don't Know,1.6666666666666667,2.0,2.0,2.555555555555556
399.03786,1,Secondary or lower,2.7777777777777777,3.857142857142857,3.2222222222222223,3.555555555555556
350.44098,1,Post-Secondary,3.2222222222222223,4.0,3.111111111111111,3.6666666666666665
634.15812,0,Secondary or lower,3.4444444444444446,3.7142857142857135,2.7777777777777777,2.888888888888889
388.02968,1,Secondary or lower,4.0,3.7142857142857135,2.4444444444444446,4.0
660.46215,1,University or Higher,2.888888888888889,3.857142857142857,2.6666666666666665,3.6666666666666665
489.50575,1,University or Higher,3.333333333333333,3.857142857142857,3.6666666666666665,3.888888888888889
724.01123,0,University or Higher,3.333333333333333,4.0,3.555555555555556,3.111111111111111
617.12928,0,Post-Secondary,3.2222222222222223,4.0,3.7777777777777777,4.0
263.72971,0,Don't Know,2.333333333333333,3.7142857142857135,2.4444444444444446,3.0
646.71501,1,Don't Know,2.888888888888889,3.7142857142857135,2.7777777777777777,3.7777777777777777
401.04411,0,Secondary or lower,3.4444444444444446,3.4285714285714284,3.2222222222222223,3.555555555555556
435.28619,0,Don't Know,2.2222222222222223,3.0,2.4444444444444446,3.7777777777777777
482.69403,0,University or Higher,3.111111111111111,3.7142857142857135,2.111111111111111,3.2222222222222223
655.46293,1,Don't Know,2.333333333333333,3.4285714285714284,1.6666666666666667,3.111111111111111
542.3786,1,Don't Know,2.4444444444444446,3.857142857142857,2.888888888888889,3.333333333333333
335.26239,0,Don't Know,2.6666666666666665,1.0,2.555555555555556,3.0
464.73684,0,Don't Know,3.0,3.7142857142857135,3.333333333333333,3.555555555555556
496.71065,1,Post-Secondary,3.2222222222222223,3.857142857142857,3.2222222222222223,2.555555555555556
412.65316,0,Don't Know,3.6666666666666665,3.142857142857143,2.2222222222222223,3.555555555555556
465.39928,1,Don't Know,2.555555555555556,3.857142857142857,3.4444444444444446,3.6666666666666665
401.09311,0,Don't Know,2.0,3.7142857142857135,2.6666666666666665,3.2222222222222223
466.37853,1,Don't Know,3.333333333333333,4.0,4.0,4.0
412.69191,1,University or Higher,3.4444444444444446,3.571428571428572,3.0,3.7777777777777777
445.88036,0,Post-Secondary,2.0,1.7142857142857142,1.7777777777777777,2.888888888888889
379.94085,1,Don't Know,1.6666666666666667,3.142857142857143,2.111111111111111,2.7777777777777777
571.06837,0,Secondary or lower,2.555555555555556,1.8571428571428568,3.4444444444444446,3.7777777777777777
410.24803,0,Don't Know,1.3333333333333333,1.0,2.4444444444444446,2.7777777777777777
472.68715,1,Post-Secondary,3.2222222222222223,3.857142857142857,3.888888888888889,3.333333333333333
317.66632,0,Secondary or lower,3.333333333333333,1.4285714285714286,2.333333333333333,1.0
486.30066,0,University or Higher,3.333333333333333,3.857142857142857,4.0,3.888888888888889
342.72408,1,Secondary or lower,1.6666666666666667,2.571428571428572,1.6666666666666667,2.555555555555556
284.66338,1,Secondary or lower,2.6666666666666665,3.2857142857142856,2.888888888888889,3.6666666666666665
446.04772,1,University or Higher,3.2222222222222223,3.7142857142857135,3.6666666666666665,3.888888888888889
453.26643,1,Don't Know,1.8888888888888888,1.5714285714285714,1.3333333333333333,2.888888888888889
527.57003,0,University or Higher,3.0,3.4285714285714284,3.333333333333333,3.888888888888889
421.82668,0,Don't Know,3.555555555555556,3.857142857142857,2.555555555555556,3.4444444444444446
386.12141,0,Don't Know,2.555555555555556,3.571428571428572,2.4444444444444446,3.0
615.19073,1,Secondary or lower,1.6666666666666667,3.2857142857142856,1.0,3.0
382.10166,0,University or Higher,2.888888888888889,4.0,2.555555555555556,3.7777777777777777
344.5025,0,University or Higher,4.0,3.7142857142857135,3.555555555555556,3.7777777777777777
439.54323,0,Post-Secondary,3.2222222222222223,4.0,2.888888888888889,4.0
420.41984,1,University or Higher,3.111111111111111,3.857142857142857,2.7777777777777777,3.333333333333333
307.93881,0,Secondary or lower,2.7777777777777777,2.7142857142857144,3.111111111111111,2.7777777777777777
622.83158,0,University or Higher,2.7777777777777777,3.7142857142857135,2.6666666666666665,2.7777777777777777
465.91775,1,University or Higher,2.0,4.0,2.7777777777777777,3.333333333333333
451.59635,0,Post-Secondary,2.6666666666666665,2.4285714285714284,3.0,2.111111111111111
669.47131,1,University or Higher,3.2222222222222223,4.0,3.4444444444444446,3.888888888888889
411.01403,1,Post-Secondary,2.333333333333333,3.0,2.888888888888889,4.0
512.17854,1,University or Higher,3.555555555555556,4.0,3.2222222222222223,4.0
642.53246,0,Don't Know,3.333333333333333,4.0,4.0,4.0
335.80624,1,University or Higher,3.333333333333333,4.0,4.0,3.888888888888889
562.76441,0,University or Higher,2.555555555555556,3.2857142857142856,2.888888888888889,3.0
488.60835,0,Don't Know,2.555555555555556,2.7142857142857144,2.555555555555556,3.555555555555556
571.49497,0,Don't Know,1.6666666666666667,1.0,1.2222222222222223,2.6666666666666665
460.19073,1,University or Higher,3.333333333333333,4.0,4.0,3.6666666666666665
592.21718,1,Don't Know,2.333333333333333,3.4285714285714284,2.2222222222222223,2.7777777777777777
497.85882,1,Don't Know,3.111111111111111,3.4285714285714284,2.333333333333333,3.111111111111111
600.24665,1,Post-Secondary,2.2222222222222223,1.4285714285714286,2.6666666666666665,2.0
552.17547,0,University or Higher,3.0,4.0,3.7777777777777777,3.888888888888889
437.07753,1,University or Higher,2.2222222222222223,3.0,2.555555555555556,2.0
641.58117,1,Secondary or lower,3.333333333333333,4.0,4.0,4.0
272.94031,0,Don't Know,2.888888888888889,3.7142857142857135,2.555555555555556,3.0
395.90003,0,University or Higher,2.6666666666666665,2.7142857142857144,2.6666666666666665,2.7777777777777777
526.22667,0,Secondary or lower,2.555555555555556,3.4285714285714284,2.4444444444444446,2.333333333333333
486.95342,1,University or Higher,3.333333333333333,4.0,4.0,4.0
548.6733,1,Don't Know,3.0,3.857142857142857,3.555555555555556,3.4444444444444446
527.71713,0,University or Higher,2.888888888888889,4.0,2.888888888888889,3.4444444444444446
427.81248,0,Don't Know,2.7777777777777777,4.0,3.0,3.7777777777777777
465.12959,1,University or Higher,3.6666666666666665,4.0,3.333333333333333,3.555555555555556
386.15749,0,Don't Know,3.2222222222222223,3.857142857142857,3.4444444444444446,3.6666666666666665
510.78183,0,University or Higher,2.0,3.571428571428572,2.0,3.0
630.5025,1,University or Higher,3.111111111111111,4.0,3.0,4.0
505.40324,1,Don't Know,3.6666666666666665,4.0,2.333333333333333,4.0
369.92472,0,Secondary or lower,3.0,3.4285714285714284,2.7777777777777777,3.7777777777777777
550.4662,1,University or Higher,3.4444444444444446,3.857142857142857,2.555555555555556,2.888888888888889
382.88348,1,University or Higher,1.7777777777777777,3.857142857142857,2.111111111111111,2.0
420.49623,1,Secondary or lower,1.6666666666666667,4.0,1.2222222222222223,1.8888888888888888
217.40144,1,Secondary or lower,1.4444444444444444,2.2857142857142856,2.6666666666666665,1.3333333333333333
625.9369,1,Don't Know,3.2222222222222223,3.857142857142857,3.333333333333333,3.555555555555556
380.71698,1,Don't Know,1.4444444444444444,1.0,1.3333333333333333,1.3333333333333333
488.87827,1,University or Higher,2.2222222222222223,3.2857142857142856,2.6666666666666665,3.111111111111111
